derived_split	source_split	source	image	label	label_line	coco_image_id	coco_annotation_id	yolo_class_id	coco_category_id	vertices	bbox_x	bbox_y	bbox_w	bbox_h	area	mask_sha256	polygon_sha256
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0787_jpg.rf.d0f316d2881f8794004ca91f5d101741.jpg	roboflow_team128_v5_IMG_0787_jpg.rf.d0f316d2881f8794004ca91f5d101741.txt	2	619	1549	0	1	43	449.0	3592.0	511.0	439.0	141970.0	26861822272fedfb5304f0b2223b1c2b8b16de188e827aff2570aa673dccc0c0	5fbea415c6cdc737a396fa4c4125d891ac8a6a5b9c02552dcc3a4960e314980a
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0787_jpg.rf.d0f316d2881f8794004ca91f5d101741.jpg	roboflow_team128_v5_IMG_0787_jpg.rf.d0f316d2881f8794004ca91f5d101741.txt	3	619	1550	0	1	90	1138.0	910.0	588.0	480.0	93848.0	33cbde3954dc72a6a4cff5ebb3db4dc4f0a3bb5d6198080e1691a60f48cf47f4	395dc68e3ce5f07bfed6ac1e5340336f1341cfa792c40e46c5942bb5e63fedce
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0788_jpg.rf.e3ea38a4d762ea77f501821e6f9dadd1.jpg	roboflow_team128_v5_IMG_0788_jpg.rf.e3ea38a4d762ea77f501821e6f9dadd1.txt	1	620	1551	0	1	96	1265.0	1468.0	637.0	682.0	283458.0	62a3e1af6b102978adda0f5d8f64b0eef9952e702e2be38bd62d5ab22c01342e	dfe152d68940569f67527f60accc9b749c03893e01f3c496927e03252600b7e1
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0788_jpg.rf.e3ea38a4d762ea77f501821e6f9dadd1.jpg	roboflow_team128_v5_IMG_0788_jpg.rf.e3ea38a4d762ea77f501821e6f9dadd1.txt	2	620	1552	0	1	75	1988.0	2950.0	667.0	768.0	261079.0	a7dde53f623a1865bd8da98f9d05a4c70ecff2a80d0bf6e1d3ae26ab8b0efa89	93ed3cb1b0443881d4c12253553a05536e44d2bc882bccc50b949cccc9e34cb0
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0789_jpg.rf.7902c866d88b72d3b03f4dfd0ac99fb2.jpg	roboflow_team128_v5_IMG_0789_jpg.rf.7902c866d88b72d3b03f4dfd0ac99fb2.txt	1	621	1553	0	1	39	1928.0	182.0	401.0	405.0	104287.0	8b17321db3145cec39f4ccf635d40530f646fe875e25d33c5a40c3ffcd6a2d08	36c4eab84e8d176c8099c59b2853a3c255ba702525e3e9019c9e8698b8870b1d
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0789_jpg.rf.7902c866d88b72d3b03f4dfd0ac99fb2.jpg	roboflow_team128_v5_IMG_0789_jpg.rf.7902c866d88b72d3b03f4dfd0ac99fb2.txt	2	621	1554	0	1	57	1044.0	934.0	827.0	631.0	336562.0	68073269f993bb54519ef463b66d33c49993a22cadb427871143558ae5624aa8	7cb358f3e0bafe153d2c7355d24449b0b165fdf5c45085d7b495bd1dd29948ac
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0789_jpg.rf.7902c866d88b72d3b03f4dfd0ac99fb2.jpg	roboflow_team128_v5_IMG_0789_jpg.rf.7902c866d88b72d3b03f4dfd0ac99fb2.txt	3	621	1555	0	1	45	2293.0	0.0	730.0	759.0	371654.0	1716dbe65680e366b893eadb1464e523a1f3b422f078d73fdb3f1da605654b02	b5bb1d4c7a86254c2a134f15142b04385ebe3240ee87204543eadbd7db17ee95
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.jpg	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.txt	1	622	1556	0	1	48	1057.0	1666.0	200.0	337.0	40632.0	41955a23344623ff4ee34733f0642480f4f8af09c928497a149056bcdadcedaf	0af70f4e83910c8f5a9f83b187b65eb6eb5a6df11385b0bfd0835faecb7aa53a
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.jpg	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.txt	2	622	1557	0	1	40	1581.0	1503.0	224.0	295.0	44364.0	61b9d4361daa923d8c05ae312dc2c85731f267168b08ea2b815f83891d9f87e8	e639fdb8582577f95060cdf9292853748b97f701e107f9eee4ee80abac530e25
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.jpg	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.txt	3	622	1558	0	1	18	1278.0	1766.0	100.0	201.0	11928.0	d5fbc761e5a45b7d0e1a5029636b488699c2c0b5b299b5bffbd5391f7be80ae7	727e254094db4fbfe32cc4b3b0e6b2252e79d80a2126a37d6cd3608bd876ee80
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.jpg	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.txt	4	622	1559	0	1	26	1390.0	1890.0	101.0	209.0	13955.0	2c0bb968b3295b1bc6c68256155b819547276551048ab0a4f3b83b7f95d28598	dce2a5ccf77a311056f2cd42c1262977f79bf0bba06c33ee6992f24f9cf0620c
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.jpg	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.txt	5	622	1560	0	1	18	1282.0	1807.0	93.0	153.0	9208.0	8708ee4191240ed31b42156356f84537eda26212d8bbeac5646874927cc8931f	add84e453875c1ba7d1a98ab15028a3b40dc9ad7ccc9fcef149f092d98fdb16d
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.jpg	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.txt	6	622	1561	0	1	27	1912.0	1783.0	115.0	262.0	20183.0	a1020a586f282344d74791baca6514f2f3da6f097eb4803c38699cff889b7814	6e2fbf7cbc38b2e9e5b5da0df59a531ed2d9c996ab6476557e838d8c79aafa3e
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.jpg	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.txt	7	622	1562	0	1	19	1877.0	2053.0	119.0	117.0	7061.0	2cd7f6c8643e951bfcf3aac1beb9689e4865fd9f2af00fc2f22a7e5aabda75df	a5b73a9d4217bd7db11eb7ad36081a52ec8cdd8163987bcaf52b4e46ae5acfcb
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.jpg	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.txt	8	622	1563	0	1	11	1414.0	2077.0	41.0	77.0	2080.0	419b4551e202f3ff7cf4db7edac93946cac40073cfd39d139f5d59c2a9e71b9d	987b070f39847b72bccb89471eb9718ae65d429a844227c4d6901215249badb1
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.jpg	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.txt	9	622	1564	0	1	114	426.0	2766.0	525.0	492.0	135117.0	16de34327589cd1b9b949a71448f400bd24fbf40950720fc644e04d5ee74c5c6	32f05562064f6ede8a263098ab66ecf6fe379a327bd064c8961a0c5f8df93b0c
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.jpg	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.txt	10	622	1565	0	1	25	2791.0	774.0	176.0	145.0	16471.0	13f4b2fd30c846101848c3099218facd4524acd09986f3ec2b36ad2a1aaeca1f	982073757a75c8d059660b68095038888a2577ca7dfd7f837b2438a06e43ea28
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.jpg	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.txt	11	622	1566	0	1	81	47.0	594.0	586.0	577.0	243017.0	2bf3134998072aff8d0981fe9840b11e47914c3e7e8459dac5e59d2c3219fc18	0d0773f6ea7011138311215b5a9c18fcea732fa3bbeb776aa33b1b50813faa1d
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.jpg	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.txt	12	622	1567	0	1	125	50.0	598.0	648.0	655.0	293356.0	09b6c9ba5842da194634ece00abbee6624f37bef9fdb2e9a650b49daad3bb0f8	fad0de11504d2e27f38e64d36c49da2b25fdadbf416188029c6a6516156821d1
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.jpg	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.txt	13	622	1568	0	1	28	279.0	1244.0	203.0	119.0	14174.0	a4fae5184d06466cf985e507b569b6981fe1e078eb93d1fe7d7277810c323b14	eb563f9aa9ef913b5e17a48333f73637094285a172496a15ef8450801907d29c
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0792_jpg.rf.5c8198dfb9667570199f797c362fba1f.jpg	roboflow_team128_v5_IMG_0792_jpg.rf.5c8198dfb9667570199f797c362fba1f.txt	1	623	1569	0	1	22	532.0	3399.0	295.0	343.0	69747.0	f5cf5b313032079b27930f4ab89bb344092f0c197307b2c5aa57c255c6868ed4	47ef0947eed88009ace220e31865316c2a92f5237611d9be882c8fedff48e116
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0792_jpg.rf.5c8198dfb9667570199f797c362fba1f.jpg	roboflow_team128_v5_IMG_0792_jpg.rf.5c8198dfb9667570199f797c362fba1f.txt	2	623	1570	0	1	37	721.0	0.0	420.0	504.0	108486.0	b02b91a9c82df17438a674fa755a1f0588242574c7f3a29e03f5f899a3a5ec1a	d54dbda460046f7eebef317911e2161752411e8ab8d34f14b67007a59b3c9140
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0792_jpg.rf.5c8198dfb9667570199f797c362fba1f.jpg	roboflow_team128_v5_IMG_0792_jpg.rf.5c8198dfb9667570199f797c362fba1f.txt	3	623	1571	0	1	77	1558.0	608.0	609.0	901.0	337716.0	52c99a4414802dcd457d136b2d699b580674e0043bcdd3fc0a5d1854aa987a3f	f886e673031307edf8c9a3b80bcc7fcee1da4bbed09e35b7cd9db458257ef75f
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0792_jpg.rf.5c8198dfb9667570199f797c362fba1f.jpg	roboflow_team128_v5_IMG_0792_jpg.rf.5c8198dfb9667570199f797c362fba1f.txt	4	623	1572	0	1	23	1844.0	3242.0	236.0	188.0	24426.0	63d4fd831a364ad0197fbe49dcc10c9d191f59eabb410034c3c542e1152a0741	e32bda48ffb17ff8876879a54bc80794a196368cad940f3f7d9dfd626ba6ea0a
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0794_jpg.rf.1b7c6f31ede4331cde29b5d20921c33d.jpg	roboflow_team128_v5_IMG_0794_jpg.rf.1b7c6f31ede4331cde29b5d20921c33d.txt	1	624	1573	0	1	30	1483.0	3619.0	435.0	310.0	72056.0	1389a2043621787deecc0940ee7e0955b11be51d29d6eec43b6387238031e2e9	a968425ee1f1fcc5a247cfac69d224bb56cc5a097635253c4bd2ecd6a25d199f
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0795_jpg.rf.19036d8784fa5c4b3403418e5b74eb0c.jpg	roboflow_team128_v5_IMG_0795_jpg.rf.19036d8784fa5c4b3403418e5b74eb0c.txt	1	625	1574	0	1	98	866.0	2097.0	886.0	863.0	307204.0	e27ad1cc4970b51a9fae892978728127b593d94ebd475d408a798e7250aa1973	cf4a093cea0fb6718d5bbb1e54c49147c00b8f22da7abc5dd219aa35754aadbb
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0796_jpg.rf.20d9e5d4b9e99650602b22c4dff2f512.jpg	roboflow_team128_v5_IMG_0796_jpg.rf.20d9e5d4b9e99650602b22c4dff2f512.txt	1	626	1575	0	1	120	1078.0	2114.0	680.0	806.0	286605.0	807906617eea7ea5bd80508d0e322829cba0e9ecdea7f40fd8765ff2a106afaa	b1553466c1cc7996487f2ea161450d116aa82e3714b35209e60987351eb8afe3
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0797_jpg.rf.3c25ba5dffd0cec2f074345d2d34c6ab.jpg	roboflow_team128_v5_IMG_0797_jpg.rf.3c25ba5dffd0cec2f074345d2d34c6ab.txt	1	627	1576	0	1	23	1324.0	3618.0	438.0	242.0	75654.0	8f5e31aab7622c5747eaefbe4944dddc7534bc661cc7544c2e7174284324ead0	ced258c386893465548e7e1ab8e22113e9b1971548bba594b7223e92a7508f78
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0797_jpg.rf.3c25ba5dffd0cec2f074345d2d34c6ab.jpg	roboflow_team128_v5_IMG_0797_jpg.rf.3c25ba5dffd0cec2f074345d2d34c6ab.txt	2	627	1577	0	1	91	814.0	0.0	751.0	868.0	422397.0	06ab736f3eed7903684c1be3eb9ac8edc634d05a0070ed6b3868593d8d895d31	378ab6e772af4e54b77d0e84e0c5ed76c41b92fa3e1d9581d1ae2d2290767e24
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0798_jpg.rf.7ee18c056195eeb55f0808ad62be9fe6.jpg	roboflow_team128_v5_IMG_0798_jpg.rf.7ee18c056195eeb55f0808ad62be9fe6.txt	1	628	1578	0	1	34	2524.0	3821.0	273.0	210.0	16399.0	9d27e335ecc8fc2b0bd46aefbc2c432d7afb93dda3e208cb5c18fdb7aaa7da76	13b3a42afb09f1e2ddf657ee19003f40d687f8509616b11c4017e5642542dd9c
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0799_jpg.rf.6d3d2a9cb085506a124d7f2ff5e9e370.jpg	roboflow_team128_v5_IMG_0799_jpg.rf.6d3d2a9cb085506a124d7f2ff5e9e370.txt	1	629	1579	0	1	74	1948.0	319.0	812.0	552.0	227456.0	bf5e76d55f0f057f4e2016756885eef28ea66bee8d8c850d931fe03cfc53139e	abafcd465e5b003496b02d7c164873b6baecf28c208400a4008114e4b5c1309c
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0799_jpg.rf.6d3d2a9cb085506a124d7f2ff5e9e370.jpg	roboflow_team128_v5_IMG_0799_jpg.rf.6d3d2a9cb085506a124d7f2ff5e9e370.txt	2	629	1580	0	1	49	1296.0	1186.0	407.0	433.0	97203.0	4d6ea14f68ff7471c20da6f01ccfc7c0f5a28579ceee106c52eb1f77466de0a2	b6e7e9cbde236a220cfcf92049c6adbceda8564732a560e148423641a9feeda2
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0800_jpg.rf.cbdba2d02ac6dbc0356dad58bb2cd2ca.jpg	roboflow_team128_v5_IMG_0800_jpg.rf.cbdba2d02ac6dbc0356dad58bb2cd2ca.txt	1	630	1581	0	1	75	976.0	1228.0	663.0	442.0	205175.0	33ad14f9c467c538a395898c4e4765b68a6cd05e5208387403a347d0d91a8d6c	05ba53ad9f4481e034fb96a0a246663d5f4d811ee2e8fe19d72230c6c6238393
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0800_jpg.rf.cbdba2d02ac6dbc0356dad58bb2cd2ca.jpg	roboflow_team128_v5_IMG_0800_jpg.rf.cbdba2d02ac6dbc0356dad58bb2cd2ca.txt	2	630	1582	0	1	65	575.0	2304.0	352.0	483.0	121149.0	1b29286fba8f3bea135eebca8c7bbb2256b3a72e15291dc9770b86305b9c77bd	9499689e132800f157d1508fd17a51d94580c8fad9d1e52f6586994166cc779d
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0800_jpg.rf.cbdba2d02ac6dbc0356dad58bb2cd2ca.jpg	roboflow_team128_v5_IMG_0800_jpg.rf.cbdba2d02ac6dbc0356dad58bb2cd2ca.txt	3	630	1583	0	1	30	460.0	2573.0	108.0	230.0	15117.0	33a635b5456188ece3ac392e7f65d99bc894f9bdb6b863a59b5c35eaec225ec5	29ba6b94c929f6c44da19e3dbed3bc27b01a7d58cc8184bfcd7de9b6665537c4
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0800_jpg.rf.cbdba2d02ac6dbc0356dad58bb2cd2ca.jpg	roboflow_team128_v5_IMG_0800_jpg.rf.cbdba2d02ac6dbc0356dad58bb2cd2ca.txt	4	630	1584	0	1	27	2771.0	1340.0	158.0	154.0	16009.0	32826b3aaf3ef615d42beb2eca02d82138dce8b2b8ebee206bb6edc62edc94d6	7992687513b7a2a7a5749b612f3becd5701ab6256025012e2d641c985b81537b
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0801_jpg.rf.e01c1cfa9c69be726a8e99bc5c3944a9.jpg	roboflow_team128_v5_IMG_0801_jpg.rf.e01c1cfa9c69be726a8e99bc5c3944a9.txt	1	631	1585	0	1	67	1910.0	859.0	416.0	570.0	114242.0	e6a633c2e50d80e1c4636f16c32cdab879e77ea8a55e901825f763af317a337b	dea93a10d252babd57efed4c442911b9b507762e3bf7309f0a473a3f1962b233
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0802_jpg.rf.1541b116db9c5ee62ba95856703df672.jpg	roboflow_team128_v5_IMG_0802_jpg.rf.1541b116db9c5ee62ba95856703df672.txt	1	632	1586	0	1	32	168.0	58.0	329.0	556.0	119283.0	8ffed4574dfda8f43a5b18042b2d782b68121f29697e72cbb9746ff3a6b5f442	fc00dbcce95623ace8b06698d9e509c033440d7b0c09a36bae6658fde84445dd
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0802_jpg.rf.1541b116db9c5ee62ba95856703df672.jpg	roboflow_team128_v5_IMG_0802_jpg.rf.1541b116db9c5ee62ba95856703df672.txt	2	632	1587	0	1	57	911.0	1041.0	377.0	617.0	150504.0	3d8f091029f935de41f9beb2fc388dcd6e8ce74c2420a26281c76b054370b04b	4a1eba7078dd3085c495bd6ece7ca830b537c7be0a10637320b58611ce66ed46
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0803_jpg.rf.8cf2bbbf068feca5345e666d31fe3e45.jpg	roboflow_team128_v5_IMG_0803_jpg.rf.8cf2bbbf068feca5345e666d31fe3e45.txt	1	633	1588	0	1	133	291.0	178.0	413.0	440.0	83312.0	39e5cf14b5b82acfbc3b7a264c6759df7337c3fe6ca1eb0b977a1df2d0a84619	0d473f14d0128f7a35378ac14ca04ef6446b4ec4aab3d8c1604b56737580ad6d
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0803_jpg.rf.8cf2bbbf068feca5345e666d31fe3e45.jpg	roboflow_team128_v5_IMG_0803_jpg.rf.8cf2bbbf068feca5345e666d31fe3e45.txt	2	633	1589	0	1	133	762.0	2.0	449.0	526.0	122783.0	1ab91318b510094850e72aa7463de95bcfe23cf67f1d7af27e6c7088c988d940	5bda0a4f708855a2968112284a672eae1c33dbf65dff2f6a8c89e38de7fcdcfa
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0803_jpg.rf.8cf2bbbf068feca5345e666d31fe3e45.jpg	roboflow_team128_v5_IMG_0803_jpg.rf.8cf2bbbf068feca5345e666d31fe3e45.txt	3	633	1590	0	1	55	1317.0	909.0	429.0	401.0	91449.0	d451bbc0074b47c102adc95fb8aeb8c4e23b828b4ea61da5774b32b8a60ec9ed	d4fe7faeaa1298d58f09b821171f6bf782e0cdf61cdde00c38c5c5c7e20c6712
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0803_jpg.rf.8cf2bbbf068feca5345e666d31fe3e45.jpg	roboflow_team128_v5_IMG_0803_jpg.rf.8cf2bbbf068feca5345e666d31fe3e45.txt	4	633	1591	0	1	28	1334.0	1435.0	174.0	167.0	15616.0	807a29e89768d55d11d73a18469b569b056ae14cde731840973a4100684d47b3	554b207def5057b9416e0d1a03d684192aa3583260d50bfbe4583dc07aaf326a
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0803_jpg.rf.8cf2bbbf068feca5345e666d31fe3e45.jpg	roboflow_team128_v5_IMG_0803_jpg.rf.8cf2bbbf068feca5345e666d31fe3e45.txt	5	633	1592	0	1	40	2075.0	1132.0	357.0	245.0	46895.0	6986518ada7ae5ff73c2015581affb92f8c84db0a7ebf9bcb7b7f3d59bb0c3e8	c0de152907e58f80faf000170c042c9155ea446dfdafcd4039d49103c7b004a8
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0803_jpg.rf.8cf2bbbf068feca5345e666d31fe3e45.jpg	roboflow_team128_v5_IMG_0803_jpg.rf.8cf2bbbf068feca5345e666d31fe3e45.txt	6	633	1593	0	1	13	2295.0	997.0	101.0	111.0	4059.0	6be34d28a9493ff1a4915aa15c28e9bc03d236e6a04817196f35d31f31d9dd8d	b3d9df75a9170a098bfa04c5edb9f1d792d294230b4b9af80cd1ce1714758da2
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0804_jpg.rf.95a5a20873e445cc7bacc01e89221c53.jpg	roboflow_team128_v5_IMG_0804_jpg.rf.95a5a20873e445cc7bacc01e89221c53.txt	1	634	1594	0	1	154	2226.0	473.0	752.0	1038.0	529880.0	d7084895f192acd8e3525188b269a8374b9793c53b2fb32d3418186a5676374a	da1d71d1c246dbabfce09482c4b6623722ec4b2af6ed98af47b9471f3519fce5
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0804_jpg.rf.95a5a20873e445cc7bacc01e89221c53.jpg	roboflow_team128_v5_IMG_0804_jpg.rf.95a5a20873e445cc7bacc01e89221c53.txt	2	634	1595	0	1	116	1491.0	807.0	508.0	704.0	217280.0	dd9e694f019a7c0c5c38938eb45854ca63a5deb4654c0a5074ce71f1e0f0d4e5	08b9dfe07f3cda5db0ad11d8b6edcee9297907a5a39aee3f45d8a50c4a2f46ed
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0804_jpg.rf.95a5a20873e445cc7bacc01e89221c53.jpg	roboflow_team128_v5_IMG_0804_jpg.rf.95a5a20873e445cc7bacc01e89221c53.txt	3	634	1596	0	1	157	2205.0	2693.0	818.0	945.0	527514.0	afed3fcc7eb92e567ec72db948837e90ab0ba9b1a828a08e7ed9ed05499822c1	45bc9ffcf9ad8789546294255960cbed2a337e352c93c511a8ec6691cc7d6974
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0805_jpg.rf.cd920cc70e9c25bc5f838f846c9b7dad.jpg	roboflow_team128_v5_IMG_0805_jpg.rf.cd920cc70e9c25bc5f838f846c9b7dad.txt	1	635	1597	0	1	154	1301.0	626.0	825.0	1068.0	588491.0	64225ad263bba59c3fcb5a139b42d3a31238a8c66e1ce7115e451c03195dad2d	b94becaaca0f6d859bbcda93c0a6ac0513c9247efc40963e611c37eec32a40ae
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0805_jpg.rf.cd920cc70e9c25bc5f838f846c9b7dad.jpg	roboflow_team128_v5_IMG_0805_jpg.rf.cd920cc70e9c25bc5f838f846c9b7dad.txt	2	635	1598	0	1	81	547.0	1414.0	593.0	509.0	181628.0	7bb2fe18b8cfbde452f8b076ebe44d28906b8221be84c8149d64b55e46a3f41f	734d5b6706896974ce78c903e4f34d831831c6f7d4a9c5e72fa7019d64ff2fdb
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0805_jpg.rf.cd920cc70e9c25bc5f838f846c9b7dad.jpg	roboflow_team128_v5_IMG_0805_jpg.rf.cd920cc70e9c25bc5f838f846c9b7dad.txt	3	635	1599	0	1	72	2331.0	2830.0	514.0	729.0	217694.0	486dedf5934182f81df4ba7ff08888aa97a554e21fcd5975129bff00aa86a9a6	f2edb1d05cb71431aaf6bd43415dfe6742ef58f8d2b05bdbb47711df8ba74fa4
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0806_jpg.rf.52b2c5c8185de6fb55a986b272ba5fdd.jpg	roboflow_team128_v5_IMG_0806_jpg.rf.52b2c5c8185de6fb55a986b272ba5fdd.txt	1	636	1600	0	1	83	942.0	2210.0	648.0	664.0	229293.0	8c54d17ed4faf410603a88ce247ec8228bf5ff80f1a6bf76303e3207f8fe0c6e	fd1843251f51a512163f83d6f1b76f6f32e03f0b97c91306f45f9db7f421ae7d
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0807_jpg.rf.2f55402297319e8346bf9ced4a6ee51b.jpg	roboflow_team128_v5_IMG_0807_jpg.rf.2f55402297319e8346bf9ced4a6ee51b.txt	1	637	1601	0	1	44	1321.0	435.0	557.0	511.0	162703.0	5a37de263bac2a139eb834eab5b2fd0d95972a4931a58fa3e86e466d496cf88a	93d382bb7eecfa73c095d2e0d9fdd7e01a5ff808de6626840e88b39537aa08dc
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0807_jpg.rf.2f55402297319e8346bf9ced4a6ee51b.jpg	roboflow_team128_v5_IMG_0807_jpg.rf.2f55402297319e8346bf9ced4a6ee51b.txt	2	637	1602	0	1	29	347.0	3555.0	518.0	456.0	169919.0	61b7d0ac589972c8df42c228b8accae46cf2628d44457c773bbed2b4631f7ec2	a4e9612db5d42ec790a227d0de3a74afffddb8e9b71d7b187fe50bf0601ae2c0
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0808_jpg.rf.a73668913c9c2fad9def927745c45c95.jpg	roboflow_team128_v5_IMG_0808_jpg.rf.a73668913c9c2fad9def927745c45c95.txt	1	638	1603	0	1	114	1215.0	170.0	878.0	884.0	593878.0	a476128345a0eec177c4744c46476bf567632da3f4366e5ca6b1abaa1e32f56a	0c66c5d23d93dcdc3a029c1282f0e1924d65e2f7595d22bc5df85a748ad3538c
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_1961_jpg.rf.7e24fd065e53c34962cf78db225f8b3a.jpg	roboflow_team128_v5_IMG_1961_jpg.rf.7e24fd065e53c34962cf78db225f8b3a.txt	1	639	1604	0	1	39	2021.0	1976.0	783.0	781.0	477922.0	a5a26b85fe2834921cab56251d5fa0fad5d1de2deba23e90c5dbe5d6d10a65d5	f5b1440b5fc3eb8ab538cb91ccd03eb512b2307c5f44fb71a9cd289d44610dd2
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_1962_jpg.rf.828d8997d74c4a367a8468081bfbe600.jpg	roboflow_team128_v5_IMG_1962_jpg.rf.828d8997d74c4a367a8468081bfbe600.txt	1	640	1605	0	1	29	1853.0	1883.0	416.0	533.0	177391.0	a642e909be31e87e4d9438214302f311dd9679059806f7d28448e09fced053af	3be227812af621a6c3c39033fe19efca5f5c7323c19cf1dfe6078c34b43d70ce
