image	instances	min_area	small_instances	tiny_instances	edge_instances	repeat	reasons
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0380_jpg.rf.1ef35282ebdd882be5aedca82c789d01.jpg	1	0.04483578	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0382_jpg.rf.93eafe9829518ef17c27e7e5b4c09013.jpg	1	0.05738694	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0383_jpg.rf.58cffc4a4f0ac2ac4ab4b334b276b816.jpg	1	0.08297404	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0384_jpg.rf.26c270693c882db4951646933610c78d.jpg	1	0.06176801	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0385_jpg.rf.60f9dc6a3761eff2055bbe86a718cdb9.jpg	4	0.00217520	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0386_jpg.rf.f122f7f765d479d35fec211613da287c.jpg	3	0.01036192	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0387_jpg.rf.22696b4752bea3ef1a0cc15ce2e90251.jpg	2	0.06647801	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0388_jpg.rf.0a06963d0958cbd362a0d4c248ef94f7.jpg	1	0.04238884	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0389_jpg.rf.46079741c4f626906d4c94b6fc7320f9.jpg	3	0.00164089	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0390_jpg.rf.89b65697e58648d41e09f84b7b1c6246.jpg	2	0.04998840	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0391_jpg.rf.ad8aa379647494df75b6a77dcd5dd1ae.jpg	1	0.06130637	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0392_jpg.rf.cbb7eacf4c0905176c83da8dadac085b.jpg	1	0.05622645	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0394_jpg.rf.c8b499639291a0e0b7b7457c80ac1100.jpg	2	0.03553474	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0395_jpg.rf.c0412b823950a3176796e0837a074000.jpg	2	0.02411046	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0397_jpg.rf.936775a022f10c399d7a691f1729c536.jpg	2	0.03920394	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0398_jpg.rf.361fdde7c036b40581021944568dabbd.jpg	3	0.00005381	1	1	0	4	small_instances>=1,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0401_jpg.rf.5054b1f6e372e486bb9593fd2d99b405.jpg	3	0.00572543	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0403_jpg.rf.bd5df570cdf1f653425c3fb4f49b5a3c.jpg	1	0.02744987	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0406_jpg.rf.27ac02cfa4a093b7ec39ed20b54c6ad2.jpg	1	0.05171596	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0407_jpg.rf.c291f60637b4c8090a668b491e1d1415.jpg	1	0.06225633	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0408_jpg.rf.091c760cd5101a0a037004214fec631c.jpg	1	0.01840339	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0409_jpg.rf.8d08c819dc819fdba7b48320179bb87e.jpg	1	0.07233243	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0411_jpg.rf.06b181520e4952be4e982894c00d149f.jpg	6	0.00035119	3	1	1	5	multi_instances>=5,small_instances>=3,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0412_jpg.rf.2f9cac9219bc4537281fedaada21a690.jpg	2	0.00464456	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0413_jpg.rf.2e2c71e25304fae8674c84820e658334.jpg	3	0.00184281	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0414_jpg.rf.641806d0bb35c02b2e54dc0aecfde271.jpg	1	0.02533964	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0415_jpg.rf.eadaee1e800d7b072712283611f7f64a.jpg	1	0.06614221	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0416_jpg.rf.a8613a9c4bc0659a943885aa7efd0515.jpg	1	0.06623301	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0419_jpg.rf.001e4b9a819dd07bbe0d78a1f9374dce.jpg	1	0.06076142	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0420_jpg.rf.da03c1d552b814d432b410848279879b.jpg	1	0.06531400	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0421_jpg.rf.1b203c1bd624ee736f5f689ec67c0c4d.jpg	1	0.06828113	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0422_jpg.rf.2c04e28955f2c62f57034407165b2f30.jpg	1	0.05696021	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0423_jpg.rf.f7f4a07fb4467e6cef6cb8e880729809.jpg	1	0.04744005	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0424_jpg.rf.954867957da3e9a08cd3e494448ec268.jpg	1	0.03206391	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0425_jpg.rf.1d92e4f0252b3c51bf255e5b9b5bbee1.jpg	1	0.07126388	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0429_jpg.rf.fb57fcfd57d6069238f28d1a13814eb8.jpg	1	0.01524165	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0430_jpg.rf.6146d19c95bd6e20d09953ce7e51ef14.jpg	4	0.00174089	2	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0433_jpg.rf.4e1128b627fcd454745d7ab9ad7f2927.jpg	2	0.01092442	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0434_jpg.rf.2cb57ac2e7d44f9bcb0931339713e514.jpg	2	0.00377157	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0435_jpg.rf.d14a73cbe4c77fa8529f4710cb403733.jpg	2	0.02664407	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0436_jpg.rf.2d928b273f80c8cfa5662456de097685.jpg	3	0.00560077	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0437_jpg.rf.11692077872f61ea705cc1bc6715c612.jpg	3	0.00578757	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0440_jpg.rf.bba292524b46dad1a77b0e499db3495f.jpg	1	0.02166822	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0441_jpg.rf.4951b08bd6e576e2c54207fe92d02854.jpg	3	0.00046572	1	1	0	4	small_instances>=1,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0442_jpg.rf.e8615349c65116658735767b1e944505.jpg	1	0.06383952	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0444_jpg.rf.83ad842fe4150a62a28712eeb9e307db.jpg	2	0.00870402	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0445_jpg.rf.567b784016c91fac8671ddd1bd414906.jpg	3	0.00883464	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0446_jpg.rf.a7a958f8441612fb491fb98caba0320f.jpg	3	0.01345161	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0448_jpg.rf.a1aa572b1ec1983c18d3ba9ce79796d7.jpg	2	0.01253543	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0449_jpg.rf.066928ad230e4cc10786122961106627.jpg	4	0.00260882	1	0	1	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0450_jpg.rf.e58bad54ccd145e8af2f1864d4dc1f72.jpg	2	0.04018626	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0451_jpg.rf.036f2b1d8423bcb53d0521767bce0e94.jpg	3	0.00841076	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0452_jpg.rf.2694d730525b1b1dbb95bc362130f67c.jpg	1	0.03815111	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0453_jpg.rf.604eb6762699fcffbe3e291a12cdcf18.jpg	1	0.06674787	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0454_jpg.rf.c5bb17e1d932bda65819c72a2c2cb410.jpg	1	0.11232779	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0455_jpg.rf.74711b9c912687081d18e7a313704a29.jpg	3	0.00106498	2	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0456_jpg.rf.35a6c223dc82c4269784c7dd0fab8ab5.jpg	2	0.01801454	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0458_jpg.rf.e17d0cf82493d1f37dfb15136c85ecec.jpg	1	0.07234878	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0459_jpg.rf.6162c4b12d341210db586bcf26d84507.jpg	1	0.07387992	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0460_jpg.rf.b1397b023832816f0c79c80c9c6caa70.jpg	1	0.12746444	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0461_jpg.rf.c858af5c0adbe19536d8ef53910f011e.jpg	8	0.00071509	4	1	0	5	dense_instances>=8,small_instances>=3,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0462_jpg.rf.f729635d2b18eea82f15592cb1f566ef.jpg	3	0.00806960	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0464_jpg.rf.c434e05e5f14d1c13e968f0479fe34ea.jpg	1	0.04646228	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0465_jpg.rf.4e3dbdd7cca16e55b6ca52a29bc9ff5b.jpg	1	0.06176671	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0466_jpg.rf.80abd795e03ba0bcfad43cb9d0afb724.jpg	1	0.05926454	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0467_jpg.rf.4d2ad878815f47bbf5f7214c44349741.jpg	3	0.00628198	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0470_jpg.rf.995f5ffb61e3582f0b6a11fad2bc750c.jpg	2	0.03845350	0	0	2	2	edge_instances>=2
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0471_jpg.rf.768b6ed93e44da1b15b75f292882b1db.jpg	3	0.01002401	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0472_jpg.rf.ba5a4c3bfd75a9f22332e71e99d29222.jpg	2	0.01073328	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0473_jpg.rf.1aaaa16ce14ba886b792c724639a9868.jpg	1	0.05393812	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0474_jpg.rf.7d1f66409e8ece6841f9a89ea524b53d.jpg	1	0.07497761	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0475_jpg.rf.ddd1bec14915085af67bb6d144f47960.jpg	4	0.00054469	3	2	1	5	small_instances>=3,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0476_jpg.rf.7575c9efef8069b4c18d3ec552f0c08f.jpg	1	0.04148490	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0477_jpg.rf.e73d7bd7b98ff98b66f2414cc40acfb6.jpg	1	0.00243091	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0478_jpg.rf.169afc743b012e862289cd7ca27c9c7e.jpg	1	0.00928201	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0479_jpg.rf.3d65ad09094edb84d31ae92f0b347a08.jpg	1	0.02797349	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0480_jpg.rf.ba506999e19d6dc484e5685acc4ce939.jpg	2	0.02714100	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0481_jpg.rf.c92b3fecf71079a9fdb7b0024481a75b.jpg	1	0.02417711	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0482_jpg.rf.6acdf96a2efc410b44844f992f950c3c.jpg	3	0.00735767	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0484_jpg.rf.50cccf3ec2edcae079f1d19048079dc8.jpg	1	0.01091759	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0486_jpg.rf.e9e465a6a9ff3c8b73faa05ffa356cb0.jpg	3	0.00688351	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0487_jpg.rf.9d0b18e31943d6a16aac8f1b19d9baba.jpg	1	0.08905907	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0488_jpg.rf.e16dadb1c76c83222065564ad3029ca0.jpg	1	0.06886118	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0489_jpg.rf.f029755bcf3187d0ab616dc4c9495a96.jpg	3	0.00004084	2	1	0	4	small_instances>=1,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0490_jpg.rf.339b153323178a5b82aa259fd0697730.jpg	1	0.01450600	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0491_jpg.rf.d8044e731c2bd49718fb2f0bc36ee1f6.jpg	1	0.01405166	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0492_jpg.rf.ed12c65b235fe4fa0234f2d3f281e171.jpg	1	0.04258354	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0495_jpg.rf.843aa8711b282635ef2f04c71bc85c1c.jpg	1	0.04059013	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0496_jpg.rf.125fd9c021226fbfdb8f102e01f7dcbe.jpg	2	0.03056966	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0497_jpg.rf.0106104d135bcf3fd3887100fd23983d.jpg	1	0.01945546	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0498_jpg.rf.c35abee359063858c89dcf4f1e8ce160.jpg	1	0.02804040	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0500_jpg.rf.4c3568046abe80c67b89ee6cd2d1fec9.jpg	2	0.02243629	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0501_jpg.rf.3e68b0973c0fc5768ba8056f17dec273.jpg	2	0.00004039	1	1	0	4	small_instances>=1,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0502_jpg.rf.1b3482825b57249215013be33fe8113f.jpg	1	0.01915858	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0503_jpg.rf.3f5a856c007e2386da794dfa5ce45f14.jpg	1	0.03908221	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0505_jpg.rf.784dd194d89fa557487e9d831a789f72.jpg	1	0.00489300	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0506_jpg.rf.64f397a784cf0727a56c20cb732be10e.jpg	1	0.02132448	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0509_jpg.rf.eb36b49bbff420ead4bb2f1835bc5c7d.jpg	1	0.00863264	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0510_jpg.rf.a8eb64433428896e9fc5a62029e82fec.jpg	1	0.04153797	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0511_jpg.rf.0d06adabe8d2e7e8284006237361549f.jpg	5	0.00038022	5	2	0	5	multi_instances>=5,small_instances>=3,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0513_jpg.rf.59989d21dd13867a34a585b2cbb6844c.jpg	1	0.06949332	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0514_jpg.rf.f1be7e6ef8fa443d5b81676b84967f0b.jpg	2	0.00651952	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0515_jpg.rf.05a57f7ae410c4822868943be2901045.jpg	1	0.00754623	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0516_jpg.rf.19133fe687756a8e09b900cbb4edb884.jpg	5	0.00047206	3	1	0	5	multi_instances>=5,small_instances>=3,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0518_jpg.rf.3c6dffa12ddca200d8abd00c3022fef0.jpg	1	0.04758798	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0519_jpg.rf.10d4bf50b9dbcfb11350e58613bb7669.jpg	1	0.21311244	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0520_jpg.rf.1cfcd172124423c85d09579a6b85dce1.jpg	2	0.03851984	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0521_jpg.rf.750d2407caf1395079eb3689f48caa55.jpg	4	0.00000369	1	1	0	4	small_instances>=1,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0524_jpg.rf.25c7fabdf4524430a6201a61018f1575.jpg	4	0.00081545	2	1	0	4	small_instances>=1,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0525_jpg.rf.3f49044d3c0e1faf4ebf83a2d50f5df6.jpg	1	0.03195103	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0526_jpg.rf.31bf045a38ebf33c7656c52b12f96add.jpg	2	0.03773837	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0527_jpg.rf.70c87c42648fbd30afe16a25e822cb39.jpg	3	0.00111246	1	0	1	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0528_jpg.rf.4b6e2496c9c39415f19c1ca289410296.jpg	1	0.02534026	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0529_jpg.rf.ae9111cd1bf5cd9f46e76683540982e3.jpg	1	0.03811706	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0531_jpg.rf.6693955a4442124793ac508f9766d8d9.jpg	1	0.05023858	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0533_jpg.rf.0753879b8f0f85c2aaaf7a2a9fd97464.jpg	2	0.01234094	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0534_jpg.rf.f7bcba5934b0e8340519b4745cabf1a0.jpg	3	0.00651110	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0535_jpg.rf.310f07a7c35dfd782cd28814734af3fd.jpg	1	0.05141748	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0536_jpg.rf.534e995111525fa33a598464a05ee9ae.jpg	1	0.05619679	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0537_jpg.rf.6d831690b1c030b1b55b673990d7e361.jpg	1	0.04170957	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0538_jpg.rf.93849dc0049ac8adce39e2d2951465e9.jpg	2	0.00672455	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0539_jpg.rf.2dc067d7e41f053887599101197c181d.jpg	2	0.00452234	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0540_jpg.rf.70cbf3900c8ef09ebeb4f89caffde888.jpg	3	0.01684642	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0541_jpg.rf.34b854cc587390ee5b35b2129035262b.jpg	2	0.01569816	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0542_jpg.rf.484010233cd8cee7463ae522dae6076b.jpg	2	0.01462291	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0543_jpg.rf.878217af3c1ac83eba85b8dae439b351.jpg	1	0.04218279	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0544_jpg.rf.272913fa675de9c1849bc99eeb6a2cec.jpg	2	0.00511744	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0545_jpg.rf.f9d920533777c65aac94c8ec84f976ed.jpg	3	0.01993959	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0547_jpg.rf.8b9a0ad11e0ba7ce6d63c01457ee5137.jpg	1	0.04303719	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0549_jpg.rf.d3cf40bf716d360ab915069c7f011afb.jpg	2	0.01334565	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0550_jpg.rf.77c4df721637c60572cb7c229f6cbc78.jpg	5	0.00086744	3	2	2	5	multi_instances>=5,small_instances>=3,tiny_instances>=1,edge_instances>=2,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0552_jpg.rf.fe6679c496d696a34cb2fcdb304fce9c.jpg	2	0.00567365	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0555_jpg.rf.047bcddb2a28cd2bfb2ffeed7456a0cf.jpg	1	0.01824768	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0556_jpg.rf.254ac0b4d9d132738f2d6bf6ae4ccd59.jpg	1	0.02051878	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0557_jpg.rf.7892b9cbc2ad8b86b5c8847fe38b5690.jpg	4	0.00440797	1	0	2	4	small_instances>=1,edge_instances>=2,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0560_jpg.rf.8bf9422c75e8321a6224c55a52dad288.jpg	2	0.01058736	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0561_jpg.rf.5912857c1394dd2b3c1367a2bcde0ec2.jpg	1	0.02581907	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0563_jpg.rf.d8da1bec0e3511f710cfd3e459dcfb6b.jpg	2	0.01130107	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0564_jpg.rf.e690d7f470edc119ad47c2ced250fa2e.jpg	4	0.00020627	2	1	1	4	small_instances>=1,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0565_jpg.rf.9216a8ead3fc4389bb529ab3ff3a9bb1.jpg	2	0.00580123	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0566_jpg.rf.56272af13b781a386b236147f03e59c4.jpg	1	0.03166569	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0568_jpg.rf.2ae4924b91fa55cb0055d6fbb65fe21f.jpg	1	0.02208106	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0569_jpg.rf.7d11f4319c9deaebc25fa5b96c0dddfc.jpg	4	0.00601454	0	0	2	3	edge_instances>=2,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0570_jpg.rf.eddb02ab79ba27ba9b68116e86200184.jpg	1	0.03191440	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0575_jpg.rf.1df256e35f6a9d1e913842df4a164a06.jpg	1	0.01383891	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0576_jpg.rf.8b2f53d2de5f0b44756ceb6ff16d61d4.jpg	1	0.00527514	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0577_jpg.rf.d9f17aa1fd8b702acddd0123c5ee97ad.jpg	1	0.00587992	0	0	1	1	base
