split	source	source_split	image	label	instances	source_image
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0762_jpg.rf.12bbc9d95080971413347b84296b1b09.jpg	roboflow_team128_v5_IMG_0762_jpg.rf.12bbc9d95080971413347b84296b1b09.txt	5	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0762_jpg.rf.12bbc9d95080971413347b84296b1b09.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0763_jpg.rf.cb245ad0a641c49b7f40727282c273c4.jpg	roboflow_team128_v5_IMG_0763_jpg.rf.cb245ad0a641c49b7f40727282c273c4.txt	5	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0763_jpg.rf.cb245ad0a641c49b7f40727282c273c4.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0764_jpg.rf.bbf552208e14af07bb0a3a999843765e.jpg	roboflow_team128_v5_IMG_0764_jpg.rf.bbf552208e14af07bb0a3a999843765e.txt	3	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0764_jpg.rf.bbf552208e14af07bb0a3a999843765e.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0765_jpg.rf.28286a7fb81f51832ce6ff9df7bde128.jpg	roboflow_team128_v5_IMG_0765_jpg.rf.28286a7fb81f51832ce6ff9df7bde128.txt	3	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0765_jpg.rf.28286a7fb81f51832ce6ff9df7bde128.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0766_jpg.rf.4546ed645b27eb3ccd49661cecbfe582.jpg	roboflow_team128_v5_IMG_0766_jpg.rf.4546ed645b27eb3ccd49661cecbfe582.txt	3	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0766_jpg.rf.4546ed645b27eb3ccd49661cecbfe582.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0767_jpg.rf.2e13cc081a846595b0033bb60c1f0d09.jpg	roboflow_team128_v5_IMG_0767_jpg.rf.2e13cc081a846595b0033bb60c1f0d09.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0767_jpg.rf.2e13cc081a846595b0033bb60c1f0d09.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0768_jpg.rf.80de8504953a28f1674531be59e1f45f.jpg	roboflow_team128_v5_IMG_0768_jpg.rf.80de8504953a28f1674531be59e1f45f.txt	9	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0768_jpg.rf.80de8504953a28f1674531be59e1f45f.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0769_jpg.rf.4201007fa71658500d6fae3955651f92.jpg	roboflow_team128_v5_IMG_0769_jpg.rf.4201007fa71658500d6fae3955651f92.txt	12	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0769_jpg.rf.4201007fa71658500d6fae3955651f92.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0771_jpg.rf.a0457dcc823e7f726342c4b955d20701.jpg	roboflow_team128_v5_IMG_0771_jpg.rf.a0457dcc823e7f726342c4b955d20701.txt	12	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0771_jpg.rf.a0457dcc823e7f726342c4b955d20701.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0774_jpg.rf.050925a991754fdb33949fa91422dcf4.jpg	roboflow_team128_v5_IMG_0774_jpg.rf.050925a991754fdb33949fa91422dcf4.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0774_jpg.rf.050925a991754fdb33949fa91422dcf4.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0775_jpg.rf.46c91d16443325774a7e8c6c0fc74539.jpg	roboflow_team128_v5_IMG_0775_jpg.rf.46c91d16443325774a7e8c6c0fc74539.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0775_jpg.rf.46c91d16443325774a7e8c6c0fc74539.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0776_jpg.rf.0998c17e77d4567e205f30500d464197.jpg	roboflow_team128_v5_IMG_0776_jpg.rf.0998c17e77d4567e205f30500d464197.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0776_jpg.rf.0998c17e77d4567e205f30500d464197.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0777_jpg.rf.4b551d554d5292f1604a500858e23753.jpg	roboflow_team128_v5_IMG_0777_jpg.rf.4b551d554d5292f1604a500858e23753.txt	7	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0777_jpg.rf.4b551d554d5292f1604a500858e23753.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0778_jpg.rf.f0ff174e2432e395b8feb3036c4077bd.jpg	roboflow_team128_v5_IMG_0778_jpg.rf.f0ff174e2432e395b8feb3036c4077bd.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0778_jpg.rf.f0ff174e2432e395b8feb3036c4077bd.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0779_jpg.rf.80f0f6461ec5d7e5aadc63d06243a241.jpg	roboflow_team128_v5_IMG_0779_jpg.rf.80f0f6461ec5d7e5aadc63d06243a241.txt	3	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0779_jpg.rf.80f0f6461ec5d7e5aadc63d06243a241.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0780_jpg.rf.0a3ebd62cee3d8f43dd7eb46928e7aeb.jpg	roboflow_team128_v5_IMG_0780_jpg.rf.0a3ebd62cee3d8f43dd7eb46928e7aeb.txt	3	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0780_jpg.rf.0a3ebd62cee3d8f43dd7eb46928e7aeb.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0781_jpg.rf.0aa25dee0b9fb0420d8c2294a5163308.jpg	roboflow_team128_v5_IMG_0781_jpg.rf.0aa25dee0b9fb0420d8c2294a5163308.txt	4	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0781_jpg.rf.0aa25dee0b9fb0420d8c2294a5163308.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0782_jpg.rf.0ab023eff99bc125f4eb8198618a1c7c.jpg	roboflow_team128_v5_IMG_0782_jpg.rf.0ab023eff99bc125f4eb8198618a1c7c.txt	3	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0782_jpg.rf.0ab023eff99bc125f4eb8198618a1c7c.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0784_jpg.rf.d7637595c84a75c8b46e46487c682aa7.jpg	roboflow_team128_v5_IMG_0784_jpg.rf.d7637595c84a75c8b46e46487c682aa7.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0784_jpg.rf.d7637595c84a75c8b46e46487c682aa7.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0785_jpg.rf.e45fc5315006a9c7e62c68e2980f87c7.jpg	roboflow_team128_v5_IMG_0785_jpg.rf.e45fc5315006a9c7e62c68e2980f87c7.txt	3	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0785_jpg.rf.e45fc5315006a9c7e62c68e2980f87c7.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0786_jpg.rf.77a31a3bbf13fbc1f4fc7a2abf14016a.jpg	roboflow_team128_v5_IMG_0786_jpg.rf.77a31a3bbf13fbc1f4fc7a2abf14016a.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0786_jpg.rf.77a31a3bbf13fbc1f4fc7a2abf14016a.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0787_jpg.rf.d0f316d2881f8794004ca91f5d101741.jpg	roboflow_team128_v5_IMG_0787_jpg.rf.d0f316d2881f8794004ca91f5d101741.txt	3	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0787_jpg.rf.d0f316d2881f8794004ca91f5d101741.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0788_jpg.rf.e3ea38a4d762ea77f501821e6f9dadd1.jpg	roboflow_team128_v5_IMG_0788_jpg.rf.e3ea38a4d762ea77f501821e6f9dadd1.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0788_jpg.rf.e3ea38a4d762ea77f501821e6f9dadd1.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0789_jpg.rf.7902c866d88b72d3b03f4dfd0ac99fb2.jpg	roboflow_team128_v5_IMG_0789_jpg.rf.7902c866d88b72d3b03f4dfd0ac99fb2.txt	3	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0789_jpg.rf.7902c866d88b72d3b03f4dfd0ac99fb2.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.jpg	roboflow_team128_v5_IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.txt	13	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0790_jpg.rf.cab732489061af7481d607881aa4bf67.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0792_jpg.rf.5c8198dfb9667570199f797c362fba1f.jpg	roboflow_team128_v5_IMG_0792_jpg.rf.5c8198dfb9667570199f797c362fba1f.txt	4	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0792_jpg.rf.5c8198dfb9667570199f797c362fba1f.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0794_jpg.rf.1b7c6f31ede4331cde29b5d20921c33d.jpg	roboflow_team128_v5_IMG_0794_jpg.rf.1b7c6f31ede4331cde29b5d20921c33d.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0794_jpg.rf.1b7c6f31ede4331cde29b5d20921c33d.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0795_jpg.rf.19036d8784fa5c4b3403418e5b74eb0c.jpg	roboflow_team128_v5_IMG_0795_jpg.rf.19036d8784fa5c4b3403418e5b74eb0c.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0795_jpg.rf.19036d8784fa5c4b3403418e5b74eb0c.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0796_jpg.rf.20d9e5d4b9e99650602b22c4dff2f512.jpg	roboflow_team128_v5_IMG_0796_jpg.rf.20d9e5d4b9e99650602b22c4dff2f512.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0796_jpg.rf.20d9e5d4b9e99650602b22c4dff2f512.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0797_jpg.rf.3c25ba5dffd0cec2f074345d2d34c6ab.jpg	roboflow_team128_v5_IMG_0797_jpg.rf.3c25ba5dffd0cec2f074345d2d34c6ab.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0797_jpg.rf.3c25ba5dffd0cec2f074345d2d34c6ab.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0798_jpg.rf.7ee18c056195eeb55f0808ad62be9fe6.jpg	roboflow_team128_v5_IMG_0798_jpg.rf.7ee18c056195eeb55f0808ad62be9fe6.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0798_jpg.rf.7ee18c056195eeb55f0808ad62be9fe6.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0799_jpg.rf.6d3d2a9cb085506a124d7f2ff5e9e370.jpg	roboflow_team128_v5_IMG_0799_jpg.rf.6d3d2a9cb085506a124d7f2ff5e9e370.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0799_jpg.rf.6d3d2a9cb085506a124d7f2ff5e9e370.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0800_jpg.rf.cbdba2d02ac6dbc0356dad58bb2cd2ca.jpg	roboflow_team128_v5_IMG_0800_jpg.rf.cbdba2d02ac6dbc0356dad58bb2cd2ca.txt	4	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0800_jpg.rf.cbdba2d02ac6dbc0356dad58bb2cd2ca.jpg
train	roboflow_team128_v5	test	roboflow_team128_v5_IMG_0801_jpg.rf.e01c1cfa9c69be726a8e99bc5c3944a9.jpg	roboflow_team128_v5_IMG_0801_jpg.rf.e01c1cfa9c69be726a8e99bc5c3944a9.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\test\IMG_0801_jpg.rf.e01c1cfa9c69be726a8e99bc5c3944a9.jpg
train	roboflow_team128_v5	test	roboflow_team128_v5_IMG_0802_jpg.rf.1541b116db9c5ee62ba95856703df672.jpg	roboflow_team128_v5_IMG_0802_jpg.rf.1541b116db9c5ee62ba95856703df672.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\test\IMG_0802_jpg.rf.1541b116db9c5ee62ba95856703df672.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0803_jpg.rf.8cf2bbbf068feca5345e666d31fe3e45.jpg	roboflow_team128_v5_IMG_0803_jpg.rf.8cf2bbbf068feca5345e666d31fe3e45.txt	6	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0803_jpg.rf.8cf2bbbf068feca5345e666d31fe3e45.jpg
train	roboflow_team128_v5	test	roboflow_team128_v5_IMG_0804_jpg.rf.95a5a20873e445cc7bacc01e89221c53.jpg	roboflow_team128_v5_IMG_0804_jpg.rf.95a5a20873e445cc7bacc01e89221c53.txt	3	Watermelon Detection.v5-raw_annotations.coco-segmentation\test\IMG_0804_jpg.rf.95a5a20873e445cc7bacc01e89221c53.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0805_jpg.rf.cd920cc70e9c25bc5f838f846c9b7dad.jpg	roboflow_team128_v5_IMG_0805_jpg.rf.cd920cc70e9c25bc5f838f846c9b7dad.txt	3	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0805_jpg.rf.cd920cc70e9c25bc5f838f846c9b7dad.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0806_jpg.rf.52b2c5c8185de6fb55a986b272ba5fdd.jpg	roboflow_team128_v5_IMG_0806_jpg.rf.52b2c5c8185de6fb55a986b272ba5fdd.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0806_jpg.rf.52b2c5c8185de6fb55a986b272ba5fdd.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0807_jpg.rf.2f55402297319e8346bf9ced4a6ee51b.jpg	roboflow_team128_v5_IMG_0807_jpg.rf.2f55402297319e8346bf9ced4a6ee51b.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0807_jpg.rf.2f55402297319e8346bf9ced4a6ee51b.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0808_jpg.rf.a73668913c9c2fad9def927745c45c95.jpg	roboflow_team128_v5_IMG_0808_jpg.rf.a73668913c9c2fad9def927745c45c95.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0808_jpg.rf.a73668913c9c2fad9def927745c45c95.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_1961_jpg.rf.7e24fd065e53c34962cf78db225f8b3a.jpg	roboflow_team128_v5_IMG_1961_jpg.rf.7e24fd065e53c34962cf78db225f8b3a.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_1961_jpg.rf.7e24fd065e53c34962cf78db225f8b3a.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_1962_jpg.rf.828d8997d74c4a367a8468081bfbe600.jpg	roboflow_team128_v5_IMG_1962_jpg.rf.828d8997d74c4a367a8468081bfbe600.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_1962_jpg.rf.828d8997d74c4a367a8468081bfbe600.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_1963_jpg.rf.3016df3cf3487378b6b192560cb0bac6.jpg	roboflow_team128_v5_IMG_1963_jpg.rf.3016df3cf3487378b6b192560cb0bac6.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_1963_jpg.rf.3016df3cf3487378b6b192560cb0bac6.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_1964_jpg.rf.3e0372f645932bbfe55d12fd4e3bb8f1.jpg	roboflow_team128_v5_IMG_1964_jpg.rf.3e0372f645932bbfe55d12fd4e3bb8f1.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_1964_jpg.rf.3e0372f645932bbfe55d12fd4e3bb8f1.jpg
val	local_test_images_20260707	manual_labelme	local_test_images_20260707_0010.jpg	local_test_images_20260707_0010.txt	13	test_images/微信图片_20260707154836_16_2.jpg
val	my_labelme	manual	my_labelme_color_000001.png	my_labelme_color_000001.txt	11	raw\color_000001.png
val	my_labelme	manual	my_labelme_color_000034.png	my_labelme_color_000034.txt	11	raw\color_000034.png
val	my_labelme	manual	my_labelme_color_000045.png	my_labelme_color_000045.txt	13	raw\color_000045.png
val	my_labelme	manual	my_labelme_color_000068.png	my_labelme_color_000068.txt	10	raw\color_000068.png
val	my_labelme	manual	my_labelme_color_000070.png	my_labelme_color_000070.txt	12	raw\color_000070.png
val	roboflow_drago_v1	valid	roboflow_drago_v1_102_jpg.rf.335300f2a14298135e6d25d88d958567.jpg	roboflow_drago_v1_102_jpg.rf.335300f2a14298135e6d25d88d958567.txt	1	Watermelon Detector.v1i.coco-segmentation\valid\102_jpg.rf.335300f2a14298135e6d25d88d958567.jpg
val	roboflow_drago_v1	test	roboflow_drago_v1_122_jpg.rf.15a0773b516816b3d33dfb100207a524.jpg	roboflow_drago_v1_122_jpg.rf.15a0773b516816b3d33dfb100207a524.txt	1	Watermelon Detector.v1i.coco-segmentation\test\122_jpg.rf.15a0773b516816b3d33dfb100207a524.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_139_jpg.rf.ea8fcaa725f59fc91f0c79a4e92d1cf2.jpg	roboflow_drago_v1_139_jpg.rf.ea8fcaa725f59fc91f0c79a4e92d1cf2.txt	1	Watermelon Detector.v1i.coco-segmentation\train\139_jpg.rf.ea8fcaa725f59fc91f0c79a4e92d1cf2.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_157_jpg.rf.2aa2ef027f84e148d25ae2e7695d1da0.jpg	roboflow_drago_v1_157_jpg.rf.2aa2ef027f84e148d25ae2e7695d1da0.txt	1	Watermelon Detector.v1i.coco-segmentation\train\157_jpg.rf.2aa2ef027f84e148d25ae2e7695d1da0.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_172_jpg.rf.11c06eb42a75712b1ba0b992af40bb4e.jpg	roboflow_drago_v1_172_jpg.rf.11c06eb42a75712b1ba0b992af40bb4e.txt	1	Watermelon Detector.v1i.coco-segmentation\train\172_jpg.rf.11c06eb42a75712b1ba0b992af40bb4e.jpg
val	roboflow_drago_v1	test	roboflow_drago_v1_179_jpg.rf.db77f25c8ff621a9fbeca3836548b48a.jpg	roboflow_drago_v1_179_jpg.rf.db77f25c8ff621a9fbeca3836548b48a.txt	2	Watermelon Detector.v1i.coco-segmentation\test\179_jpg.rf.db77f25c8ff621a9fbeca3836548b48a.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_184_jpg.rf.93b4ac59f66ad8e4b348735c190b2c35.jpg	roboflow_drago_v1_184_jpg.rf.93b4ac59f66ad8e4b348735c190b2c35.txt	1	Watermelon Detector.v1i.coco-segmentation\train\184_jpg.rf.93b4ac59f66ad8e4b348735c190b2c35.jpg
val	roboflow_drago_v1	test	roboflow_drago_v1_186_jpg.rf.fa676c403c7e1ea765de774c0312754d.jpg	roboflow_drago_v1_186_jpg.rf.fa676c403c7e1ea765de774c0312754d.txt	1	Watermelon Detector.v1i.coco-segmentation\test\186_jpg.rf.fa676c403c7e1ea765de774c0312754d.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_212_jpg.rf.a3fae81bc7ff2d6c9982107ce8ce5f49.jpg	roboflow_drago_v1_212_jpg.rf.a3fae81bc7ff2d6c9982107ce8ce5f49.txt	1	Watermelon Detector.v1i.coco-segmentation\train\212_jpg.rf.a3fae81bc7ff2d6c9982107ce8ce5f49.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_218_jpg.rf.0ae8fc7743958724f539b6e0caabc6a3.jpg	roboflow_drago_v1_218_jpg.rf.0ae8fc7743958724f539b6e0caabc6a3.txt	4	Watermelon Detector.v1i.coco-segmentation\train\218_jpg.rf.0ae8fc7743958724f539b6e0caabc6a3.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_222_jpg.rf.14537528471e9c96b6c6a8fff28cef1e.jpg	roboflow_drago_v1_222_jpg.rf.14537528471e9c96b6c6a8fff28cef1e.txt	1	Watermelon Detector.v1i.coco-segmentation\train\222_jpg.rf.14537528471e9c96b6c6a8fff28cef1e.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_232_jpg.rf.93d402802a53dc622213a7d846630637.jpg	roboflow_drago_v1_232_jpg.rf.93d402802a53dc622213a7d846630637.txt	1	Watermelon Detector.v1i.coco-segmentation\train\232_jpg.rf.93d402802a53dc622213a7d846630637.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_281_jpg.rf.9dc7d5c2874917cac768a4182030e944.jpg	roboflow_drago_v1_281_jpg.rf.9dc7d5c2874917cac768a4182030e944.txt	1	Watermelon Detector.v1i.coco-segmentation\train\281_jpg.rf.9dc7d5c2874917cac768a4182030e944.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_284_jpg.rf.2f1bb22df409e24cd332141bcf4e54c4.jpg	roboflow_drago_v1_284_jpg.rf.2f1bb22df409e24cd332141bcf4e54c4.txt	1	Watermelon Detector.v1i.coco-segmentation\train\284_jpg.rf.2f1bb22df409e24cd332141bcf4e54c4.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_326_jpg.rf.64e4a316c3eb59f105533211c8d822c7.jpg	roboflow_drago_v1_326_jpg.rf.64e4a316c3eb59f105533211c8d822c7.txt	1	Watermelon Detector.v1i.coco-segmentation\train\326_jpg.rf.64e4a316c3eb59f105533211c8d822c7.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_339_jpg.rf.5b3937653389b16477481695a9ce151a.jpg	roboflow_drago_v1_339_jpg.rf.5b3937653389b16477481695a9ce151a.txt	2	Watermelon Detector.v1i.coco-segmentation\train\339_jpg.rf.5b3937653389b16477481695a9ce151a.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_339_jpg.rf.aa6371b430e9c68076d8749a479be8e1.jpg	roboflow_drago_v1_339_jpg.rf.aa6371b430e9c68076d8749a479be8e1.txt	2	Watermelon Detector.v1i.coco-segmentation\train\339_jpg.rf.aa6371b430e9c68076d8749a479be8e1.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_349_jpg.rf.2fb66e2a93ed621f622a58981e73e75a.jpg	roboflow_drago_v1_349_jpg.rf.2fb66e2a93ed621f622a58981e73e75a.txt	1	Watermelon Detector.v1i.coco-segmentation\train\349_jpg.rf.2fb66e2a93ed621f622a58981e73e75a.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_356_jpg.rf.67651798d7cd24e703032632b3f5c4fb.jpg	roboflow_drago_v1_356_jpg.rf.67651798d7cd24e703032632b3f5c4fb.txt	1	Watermelon Detector.v1i.coco-segmentation\train\356_jpg.rf.67651798d7cd24e703032632b3f5c4fb.jpg
val	roboflow_drago_v1	valid	roboflow_drago_v1_364_jpg.rf.205e69ab53891010e8ad39bf1db49376.jpg	roboflow_drago_v1_364_jpg.rf.205e69ab53891010e8ad39bf1db49376.txt	1	Watermelon Detector.v1i.coco-segmentation\valid\364_jpg.rf.205e69ab53891010e8ad39bf1db49376.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_379_jpg.rf.0b8563f9ebcbdaceeb4ac37c9a37c6c7.jpg	roboflow_drago_v1_379_jpg.rf.0b8563f9ebcbdaceeb4ac37c9a37c6c7.txt	1	Watermelon Detector.v1i.coco-segmentation\train\379_jpg.rf.0b8563f9ebcbdaceeb4ac37c9a37c6c7.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_391-Copy_jpg.rf.5c2477670f63155058a34c4e66c25da1.jpg	roboflow_drago_v1_391-Copy_jpg.rf.5c2477670f63155058a34c4e66c25da1.txt	1	Watermelon Detector.v1i.coco-segmentation\train\391-Copy_jpg.rf.5c2477670f63155058a34c4e66c25da1.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_392-Copy_jpg.rf.2253b4de0ffe0c3ff5036356b951f8ff.jpg	roboflow_drago_v1_392-Copy_jpg.rf.2253b4de0ffe0c3ff5036356b951f8ff.txt	1	Watermelon Detector.v1i.coco-segmentation\train\392-Copy_jpg.rf.2253b4de0ffe0c3ff5036356b951f8ff.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_413-Copy_jpg.rf.4b8bb25aed89ad35ac02fab3db2abf73.jpg	roboflow_drago_v1_413-Copy_jpg.rf.4b8bb25aed89ad35ac02fab3db2abf73.txt	1	Watermelon Detector.v1i.coco-segmentation\train\413-Copy_jpg.rf.4b8bb25aed89ad35ac02fab3db2abf73.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_413-Copy_jpg.rf.7aa6e3c1171e4e8bd9c5e88d43fdddfc.jpg	roboflow_drago_v1_413-Copy_jpg.rf.7aa6e3c1171e4e8bd9c5e88d43fdddfc.txt	1	Watermelon Detector.v1i.coco-segmentation\train\413-Copy_jpg.rf.7aa6e3c1171e4e8bd9c5e88d43fdddfc.jpg
val	roboflow_drago_v1	valid	roboflow_drago_v1_431-Copy_jpg.rf.7109ee4da7b2f79696f637bbb5904d25.jpg	roboflow_drago_v1_431-Copy_jpg.rf.7109ee4da7b2f79696f637bbb5904d25.txt	1	Watermelon Detector.v1i.coco-segmentation\valid\431-Copy_jpg.rf.7109ee4da7b2f79696f637bbb5904d25.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_433-Copy_jpg.rf.065aea2f1e3934d57edea16268d8e5ae.jpg	roboflow_drago_v1_433-Copy_jpg.rf.065aea2f1e3934d57edea16268d8e5ae.txt	1	Watermelon Detector.v1i.coco-segmentation\train\433-Copy_jpg.rf.065aea2f1e3934d57edea16268d8e5ae.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_464-Copy_jpg.rf.958d393aaedfbb6ebfc2594c2e94ed8e.jpg	roboflow_drago_v1_464-Copy_jpg.rf.958d393aaedfbb6ebfc2594c2e94ed8e.txt	2	Watermelon Detector.v1i.coco-segmentation\train\464-Copy_jpg.rf.958d393aaedfbb6ebfc2594c2e94ed8e.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_479-Copy_jpg.rf.e828f11cd8bf7440767397dff8b71e60.jpg	roboflow_drago_v1_479-Copy_jpg.rf.e828f11cd8bf7440767397dff8b71e60.txt	1	Watermelon Detector.v1i.coco-segmentation\train\479-Copy_jpg.rf.e828f11cd8bf7440767397dff8b71e60.jpg
val	roboflow_drago_v1	train	roboflow_drago_v1_506-Copy_jpg.rf.2e3b988e30c6749e2e64239988d092a5.jpg	roboflow_drago_v1_506-Copy_jpg.rf.2e3b988e30c6749e2e64239988d092a5.txt	0	Watermelon Detector.v1i.coco-segmentation\train\506-Copy_jpg.rf.2e3b988e30c6749e2e64239988d092a5.jpg
